"sb" "ft" "test" "value"
"14" "tBodyAcc-mean()-Y" "WALKING_DOWNSTAIRS" "-0.0200141413657778"
"14" "tBodyAcc-mean()-Y" "WALKING_UPSTAIRS" "-0.0204388180024074"
"14" "tBodyAcc-mean()-Z" "LAYING" "-0.0868333315509804"
"14" "tBodyAcc-mean()-Z" "SITTING" "-0.100401490425926"
"14" "tBodyAcc-mean()-Z" "STANDING" "-0.103817701790667"
"14" "tBodyAcc-mean()-Z" "WALKING" "-0.106756369135593"
"14" "tBodyAcc-mean()-Z" "WALKING_DOWNSTAIRS" "-0.0928330165533333"
"14" "tBodyAcc-mean()-Z" "WALKING_UPSTAIRS" "-0.112279688983333"
"14" "tBodyAcc-std()-X" "LAYING" "-0.917501887333333"
"14" "tBodyAcc-std()-X" "SITTING" "-0.976302248148148"
"14" "tBodyAcc-std()-X" "STANDING" "-0.973268905"
"14" "tBodyAcc-std()-X" "WALKING" "-0.402639098135593"
"14" "tBodyAcc-std()-X" "WALKING_DOWNSTAIRS" "0.0178313402266667"
"14" "tBodyAcc-std()-X" "WALKING_UPSTAIRS" "-0.309396717592593"
"14" "tBodyAcc-std()-Y" "LAYING" "-0.909697040980392"
"14" "tBodyAcc-std()-Y" "SITTING" "-0.914935703907407"
"14" "tBodyAcc-std()-Y" "STANDING" "-0.928525725333333"
"14" "tBodyAcc-std()-Y" "WALKING" "-0.0536126686650847"
"14" "tBodyAcc-std()-Y" "WALKING_DOWNSTAIRS" "0.378870491755556"
"14" "tBodyAcc-std()-Y" "WALKING_UPSTAIRS" "0.307195533"
"14" "tBodyAcc-std()-Z" "LAYING" "-0.900331921686275"
"14" "tBodyAcc-std()-Z" "SITTING" "-0.922774835740741"
"14" "tBodyAcc-std()-Z" "STANDING" "-0.9222763115"
"14" "tBodyAcc-std()-Z" "WALKING" "0.0518841040022034"
"14" "tBodyAcc-std()-Z" "WALKING_DOWNSTAIRS" "0.451576075111111"
"14" "tBodyAcc-std()-Z" "WALKING_UPSTAIRS" "0.609017879074074"
"14" "tBodyAccJerk-mean()-X" "LAYING" "0.098140384845098"
"14" "tBodyAccJerk-mean()-X" "SITTING" "0.0741878844074074"
"14" "tBodyAccJerk-mean()-X" "STANDING" "0.0737933748485"
"14" "tBodyAccJerk-mean()-X" "WALKING" "0.0720877913452542"
"14" "tBodyAccJerk-mean()-X" "WALKING_DOWNSTAIRS" "0.0428631626711111"
"14" "tBodyAccJerk-mean()-X" "WALKING_UPSTAIRS" "0.0803303022222222"
"14" "tBodyAccJerk-mean()-Y" "LAYING" "-0.00831507059607843"
"14" "tBodyAccJerk-mean()-Y" "SITTING" "-0.00436185985848148"
"14" "tBodyAccJerk-mean()-Y" "STANDING" "0.00579566182983333"
"14" "tBodyAccJerk-mean()-Y" "WALKING" "0.024116023559322"
"14" "tBodyAccJerk-mean()-Y" "WALKING_DOWNSTAIRS" "0.0291339421022222"
"14" "tBodyAccJerk-mean()-Y" "WALKING_UPSTAIRS" "-0.0183131159944444"
"14" "tBodyAccJerk-mean()-Z" "LAYING" "-0.0323601505045098"
"14" "tBodyAccJerk-mean()-Z" "SITTING" "-0.0105744513096296"
"14" "tBodyAccJerk-mean()-Z" "STANDING" "-0.00720777760485"
"14" "tBodyAccJerk-mean()-Z" "WALKING" "0.0199723036949153"
"14" "tBodyAccJerk-mean()-Z" "WALKING_DOWNSTAIRS" "0.0104952601188889"
"14" "tBodyAccJerk-mean()-Z" "WALKING_UPSTAIRS" "0.00344199486481481"
"14" "tBodyAccJerk-std()-X" "LAYING" "-0.971473557058824"
"14" "tBodyAccJerk-std()-X" "SITTING" "-0.980890655185185"
"14" "tBodyAccJerk-std()-X" "STANDING" "-0.978248526"
"14" "tBodyAccJerk-std()-X" "WALKING" "-0.454497019661017"
"14" "tBodyAccJerk-std()-X" "WALKING_DOWNSTAIRS" "0.0129597549231111"
"14" "tBodyAccJerk-std()-X" "WALKING_UPSTAIRS" "-0.368780418888889"
"14" "tBodyAccJerk-std()-Y" "LAYING" "-0.96812761745098"
"14" "tBodyAccJerk-std()-Y" "SITTING" "-0.967828356296296"
"14" "tBodyAccJerk-std()-Y" "STANDING" "-0.966362425833333"
"14" "tBodyAccJerk-std()-Y" "WALKING" "-0.344339569152542"
"14" "tBodyAccJerk-std()-Y" "WALKING_DOWNSTAIRS" "0.192791766468889"
"14" "tBodyAccJerk-std()-Y" "WALKING_UPSTAIRS" "-0.336427181240741"
"14" "tBodyAccJerk-std()-Z" "LAYING" "-0.972431855490196"
"14" "tBodyAccJerk-std()-Z" "SITTING" "-0.976133383518519"
"14" "tBodyAccJerk-std()-Z" "STANDING" "-0.970766734"
"14" "tBodyAccJerk-std()-Z" "WALKING" "-0.472791088644068"
"14" "tBodyAccJerk-std()-Z" "WALKING_DOWNSTAIRS" "-0.133634060621778"
"14" "tBodyAccJerk-std()-Z" "WALKING_UPSTAIRS" "-0.327868814314815"
"14" "tBodyAccJerkMag-mean()" "LAYING" "-0.972576392941176"
"14" "tBodyAccJerkMag-mean()" "SITTING" "-0.976521006111111"
"14" "tBodyAccJerkMag-mean()" "STANDING" "-0.972965788166667"
"14" "tBodyAccJerkMag-mean()" "WALKING" "-0.377293155084746"
"14" "tBodyAccJerkMag-mean()" "WALKING_DOWNSTAIRS" "0.0353601375466667"
"14" "tBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" "-0.28366383592037"
"14" "tBodyAccJerkMag-std()" "LAYING" "-0.966450909019608"
"14" "tBodyAccJerkMag-std()" "SITTING" "-0.973343388888889"
"14" "tBodyAccJerkMag-std()" "STANDING" "-0.970437182833333"
"14" "tBodyAccJerkMag-std()" "WALKING" "-0.439746918474576"
"14" "tBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" "0.194708838913556"
"14" "tBodyAccJerkMag-std()" "WALKING_UPSTAIRS" "-0.337086266574074"
"14" "tBodyAccMag-mean()" "LAYING" "-0.905978250196078"
"14" "tBodyAccMag-mean()" "SITTING" "-0.944197943703704"
"14" "tBodyAccMag-mean()" "STANDING" "-0.943456847333333"
"14" "tBodyAccMag-mean()" "WALKING" "-0.144404671779661"
"14" "tBodyAccMag-mean()" "WALKING_DOWNSTAIRS" "0.185537706866667"
"14" "tBodyAccMag-mean()" "WALKING_UPSTAIRS" "0.140108204051852"
"14" "tBodyAccMag-std()" "LAYING" "-0.856593119215686"
"14" "tBodyAccMag-std()" "SITTING" "-0.92549582962963"
"14" "tBodyAccMag-std()" "STANDING" "-0.936735577166667"
"14" "tBodyAccMag-std()" "WALKING" "-0.36380562779661"
"14" "tBodyAccMag-std()" "WALKING_DOWNSTAIRS" "0.428405922622222"
"14" "tBodyAccMag-std()" "WALKING_UPSTAIRS" "-0.0197686685018519"
"14" "tBodyGyro-mean()-X" "LAYING" "0.00505221181607843"
"14" "tBodyGyro-mean()-X" "SITTING" "-0.0440403326851852"
"14" "tBodyGyro-mean()-X" "STANDING" "-0.0220886526891667"
"14" "tBodyGyro-mean()-X" "WALKING" "-0.00347655062271186"
"14" "tBodyGyro-mean()-X" "WALKING_DOWNSTAIRS" "-0.0147079653333333"
"14" "tBodyGyro-mean()-X" "WALKING_UPSTAIRS" "0.0813841685037037"
"14" "tBodyGyro-mean()-Y" "LAYING" "-0.153423807745098"
"14" "tBodyGyro-mean()-Y" "SITTING" "-0.0713478280925926"
"14" "tBodyGyro-mean()-Y" "STANDING" "-0.05581088271"
"14" "tBodyGyro-mean()-Y" "WALKING" "-0.0829682847966102"
"14" "tBodyGyro-mean()-Y" "WALKING_DOWNSTAIRS" "-0.0945288409066667"
"14" "tBodyGyro-mean()-Y" "WALKING_UPSTAIRS" "-0.123499570044444"
"14" "tBodyGyro-mean()-Z" "LAYING" "0.149124058235294"
"14" "tBodyGyro-mean()-Z" "SITTING" "0.0928523607037037"
"14" "tBodyGyro-mean()-Z" "STANDING" "0.07904758875"
"14" "tBodyGyro-mean()-Z" "WALKING" "0.0513222717627119"
"14" "tBodyGyro-mean()-Z" "WALKING_DOWNSTAIRS" "0.0353344537555556"
"14" "tBodyGyro-mean()-Z" "WALKING_UPSTAIRS" "-0.0441381886666667"
"14" "tBodyGyro-std()-X" "LAYING" "-0.957221015098039"
"14" "tBodyGyro-std()-X" "SITTING" "-0.980829981481481"
"14" "tBodyGyro-std()-X" "STANDING" "-0.9610917615"
"14" "tBodyGyro-std()-X" "WALKING" "-0.60038822220339"
"14" "tBodyGyro-std()-X" "WALKING_DOWNSTAIRS" "-0.354551638377778"
"14" "tBodyGyro-std()-X" "WALKING_UPSTAIRS" "-0.454283337592593"
"14" "tBodyGyro-std()-Y" "LAYING" "-0.932499780588235"
"14" "tBodyGyro-std()-Y" "SITTING" "-0.962048191666667"
"14" "tBodyGyro-std()-Y" "STANDING" "-0.9462806205"
"14" "tBodyGyro-std()-Y" "WALKING" "-0.0148392604279661"
"14" "tBodyGyro-std()-Y" "WALKING_DOWNSTAIRS" "0.0569902222622222"
"14" "tBodyGyro-std()-Y" "WALKING_UPSTAIRS" "0.476518714444444"
"14" "tBodyGyro-std()-Z" "LAYING" "-0.952296965294118"
"14" "tBodyGyro-std()-Z" "SITTING" "-0.952904383518518"
"14" "tBodyGyro-std()-Z" "STANDING" "-0.946589134666667"
"14" "tBodyGyro-std()-Z" "WALKING" "-0.12609080020339"
"14" "tBodyGyro-std()-Z" "WALKING_DOWNSTAIRS" "0.356198597177778"
"14" "tBodyGyro-std()-Z" "WALKING_UPSTAIRS" "0.564875818162963"
"14" "tBodyGyroJerk-mean()-X" "LAYING" "-0.105446637019608"
"14" "tBodyGyroJerk-mean()-X" "SITTING" "-0.0921614578888889"
"14" "tBodyGyroJerk-mean()-X" "STANDING" "-0.100718458866667"
"14" "tBodyGyroJerk-mean()-X" "WALKING" "-0.110656054802153"
"14" "tBodyGyroJerk-mean()-X" "WALKING_DOWNSTAIRS" "-0.108620377713333"
"14" "tBodyGyroJerk-mean()-X" "WALKING_UPSTAIRS" "-0.128266667862963"
"14" "tBodyGyroJerk-mean()-Y" "LAYING" "-0.0372677398193922"
"14" "tBodyGyroJerk-mean()-Y" "SITTING" "-0.0434577295055556"
"14" "tBodyGyroJerk-mean()-Y" "STANDING" "-0.04500967927"
"14" "tBodyGyroJerk-mean()-Y" "WALKING" "-0.0438969529084746"
"14" "tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" "-0.0740589810844444"
"14" "tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" "-0.0207749732407407"
"14" "tBodyGyroJerk-mean()-Z" "LAYING" "-0.0566171868039216"
"14" "tBodyGyroJerk-mean()-Z" "SITTING" "-0.0520121608148148"
"14" "tBodyGyroJerk-mean()-Z" "STANDING" "-0.0509036177765"
"14" "tBodyGyroJerk-mean()-Z" "WALKING" "-0.0388825919508475"
"14" "tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" "-0.0615978795422222"
"14" "tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" "-0.0137237620296296"
"14" "tBodyGyroJerk-std()-X" "LAYING" "-0.970274962745098"
"14" "tBodyGyroJerk-std()-X" "SITTING" "-0.990284240185185"
"14" "tBodyGyroJerk-std()-X" "STANDING" "-0.969948875166667"
"14" "tBodyGyroJerk-std()-X" "WALKING" "-0.571759911525424"
"14" "tBodyGyroJerk-std()-X" "WALKING_DOWNSTAIRS" "-0.537002097555556"
"14" "tBodyGyroJerk-std()-X" "WALKING_UPSTAIRS" "-0.646611034444444"
"14" "tBodyGyroJerk-std()-Y" "LAYING" "-0.968042893529412"
"14" "tBodyGyroJerk-std()-Y" "SITTING" "-0.986911323888889"
"14" "tBodyGyroJerk-std()-Y" "STANDING" "-0.9706929555"
"14" "tBodyGyroJerk-std()-Y" "WALKING" "-0.536737701694915"
"14" "tBodyGyroJerk-std()-Y" "WALKING_DOWNSTAIRS" "-0.284318020488889"
"14" "tBodyGyroJerk-std()-Y" "WALKING_UPSTAIRS" "-0.371479721296296"
"14" "tBodyGyroJerk-std()-Z" "LAYING" "-0.979711372941176"
"14" "tBodyGyroJerk-std()-Z" "SITTING" "-0.982819138888889"
"14" "tBodyGyroJerk-std()-Z" "STANDING" "-0.974687865833333"
"14" "tBodyGyroJerk-std()-Z" "WALKING" "-0.497187687966102"
"14" "tBodyGyroJerk-std()-Z" "WALKING_DOWNSTAIRS" "0.0913857550044444"
"14" "tBodyGyroJerk-std()-Z" "WALKING_UPSTAIRS" "-0.359816626703704"
"14" "tBodyGyroJerkMag-mean()" "LAYING" "-0.975621183137255"
"14" "tBodyGyroJerkMag-mean()" "SITTING" "-0.988317606666667"
"14" "tBodyGyroJerkMag-mean()" "STANDING" "-0.974873328"
"14" "tBodyGyroJerkMag-mean()" "WALKING" "-0.519895046779661"
"14" "tBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS" "-0.275120883488889"
"14" "tBodyGyroJerkMag-mean()" "WALKING_UPSTAIRS" "-0.399921949557407"
"14" "tBodyGyroJerkMag-std()" "LAYING" "-0.964009921960784"
"14" "tBodyGyroJerkMag-std()" "SITTING" "-0.986963989814815"
"14" "tBodyGyroJerkMag-std()" "STANDING" "-0.966834217"
"14" "tBodyGyroJerkMag-std()" "WALKING" "-0.606103313898305"
"14" "tBodyGyroJerkMag-std()" "WALKING_DOWNSTAIRS" "-0.274744003577778"
"14" "tBodyGyroJerkMag-std()" "WALKING_UPSTAIRS" "-0.485819293703704"
"14" "tBodyGyroMag-mean()" "LAYING" "-0.904665418431373"
"14" "tBodyGyroMag-mean()" "SITTING" "-0.942756369259259"
"14" "tBodyGyroMag-mean()" "STANDING" "-0.943530016833333"
"14" "tBodyGyroMag-mean()" "WALKING" "-0.137208741864407"
"14" "tBodyGyroMag-mean()" "WALKING_DOWNSTAIRS" "0.166340011842444"
"14" "tBodyGyroMag-mean()" "WALKING_UPSTAIRS" "0.365779419444444"
"14" "tBodyGyroMag-std()" "LAYING" "-0.913433185882353"
"14" "tBodyGyroMag-std()" "SITTING" "-0.947081158333333"
"14" "tBodyGyroMag-std()" "STANDING" "-0.931426203833333"
"14" "tBodyGyroMag-std()" "WALKING" "-0.201401930542373"
"14" "tBodyGyroMag-std()" "WALKING_DOWNSTAIRS" "-0.0665144570666667"
"14" "tBodyGyroMag-std()" "WALKING_UPSTAIRS" "0.299975979851852"
"14" "tGravityAcc-mean()-X" "LAYING" "-0.145483631627451"
"14" "tGravityAcc-mean()-X" "SITTING" "0.939038759814815"
"14" "tGravityAcc-mean()-X" "STANDING" "0.875319569"
"14" "tGravityAcc-mean()-X" "WALKING" "0.802973961525424"
"14" "tGravityAcc-mean()-X" "WALKING_DOWNSTAIRS" "0.81629643"
"14" "tGravityAcc-mean()-X" "WALKING_UPSTAIRS" "0.688256122222222"
"14" "tGravityAcc-mean()-Y" "LAYING" "0.48539692745098"
"14" "tGravityAcc-mean()-Y" "SITTING" "-0.0364533962277778"
"14" "tGravityAcc-mean()-Y" "STANDING" "-0.226692231166667"
"14" "tGravityAcc-mean()-Y" "WALKING" "-0.270314822881356"
"14" "tGravityAcc-mean()-Y" "WALKING_DOWNSTAIRS" "-0.264254674666667"
"14" "tGravityAcc-mean()-Y" "WALKING_UPSTAIRS" "-0.322680364814815"
"14" "tGravityAcc-mean()-Z" "LAYING" "0.83656291"
"14" "tGravityAcc-mean()-Z" "SITTING" "-0.0945970534814815"
"14" "tGravityAcc-mean()-Z" "STANDING" "-0.338174888666667"
"14" "tGravityAcc-mean()-Z" "WALKING" "-0.422495268474576"
"14" "tGravityAcc-mean()-Z" "WALKING_DOWNSTAIRS" "-0.392555882222222"
"14" "tGravityAcc-mean()-Z" "WALKING_UPSTAIRS" "-0.49508872037037"
"14" "tGravityAcc-std()-X" "LAYING" "-0.862136937254902"
"14" "tGravityAcc-std()-X" "SITTING" "-0.976280399444444"
"14" "tGravityAcc-std()-X" "STANDING" "-0.972005366333333"
"14" "tGravityAcc-std()-X" "WALKING" "-0.974816884237288"
"14" "tGravityAcc-std()-X" "WALKING_DOWNSTAIRS" "-0.919098794"
"14" "tGravityAcc-std()-X" "WALKING_UPSTAIRS" "-0.928523640925926"
"14" "tGravityAcc-std()-Y" "LAYING" "-0.94877486372549"
"14" "tGravityAcc-std()-Y" "SITTING" "-0.95032266362963"
"14" "tGravityAcc-std()-Y" "STANDING" "-0.965781048333333"
"14" "tGravityAcc-std()-Y" "WALKING" "-0.954455935762712"
"14" "tGravityAcc-std()-Y" "WALKING_DOWNSTAIRS" "-0.920725940666667"
"14" "tGravityAcc-std()-Y" "WALKING_UPSTAIRS" "-0.907231431296296"
"14" "tGravityAcc-std()-Z" "LAYING" "-0.90130385627451"
"14" "tGravityAcc-std()-Z" "SITTING" "-0.938415738148148"
"14" "tGravityAcc-std()-Z" "STANDING" "-0.940757718"
"14" "tGravityAcc-std()-Z" "WALKING" "-0.947516969830508"
"14" "tGravityAcc-std()-Z" "WALKING_DOWNSTAIRS" "-0.879565316666667"
"14" "tGravityAcc-std()-Z" "WALKING_UPSTAIRS" "-0.875450819074074"
"14" "tGravityAccMag-mean()" "LAYING" "-0.905978250196078"
"14" "tGravityAccMag-mean()" "SITTING" "-0.944197943703704"
"14" "tGravityAccMag-mean()" "STANDING" "-0.943456847333333"
"14" "tGravityAccMag-mean()" "WALKING" "-0.144404671779661"
"14" "tGravityAccMag-mean()" "WALKING_DOWNSTAIRS" "0.185537706866667"
"14" "tGravityAccMag-mean()" "WALKING_UPSTAIRS" "0.140108204051852"
"14" "tGravityAccMag-std()" "LAYING" "-0.856593119215686"
"14" "tGravityAccMag-std()" "SITTING" "-0.92549582962963"
"14" "tGravityAccMag-std()" "STANDING" "-0.936735577166667"
"14" "tGravityAccMag-std()" "WALKING" "-0.36380562779661"
"14" "tGravityAccMag-std()" "WALKING_DOWNSTAIRS" "0.428405922622222"
"14" "tGravityAccMag-std()" "WALKING_UPSTAIRS" "-0.0197686685018519"
"15" "fBodyAcc-mean()-X" "LAYING" "-0.974016176527778"
"15" "fBodyAcc-mean()-X" "SITTING" "-0.986619609491525"
"15" "fBodyAcc-mean()-X" "STANDING" "-0.986724998867925"
"15" "fBodyAcc-mean()-X" "WALKING" "-0.31744092037037"
"15" "fBodyAcc-mean()-X" "WALKING_DOWNSTAIRS" "0.235309825547619"
"15" "fBodyAcc-mean()-X" "WALKING_UPSTAIRS" "-0.0746328434375"
"15" "fBodyAcc-mean()-Y" "LAYING" "-0.962461124305556"
"15" "fBodyAcc-mean()-Y" "SITTING" "-0.938926430779661"
"15" "fBodyAcc-mean()-Y" "STANDING" "-0.943348788679245"
"15" "fBodyAcc-mean()-Y" "WALKING" "0.111321097159074"
"15" "fBodyAcc-mean()-Y" "WALKING_DOWNSTAIRS" "0.167518099964286"
"15" "fBodyAcc-mean()-Y" "WALKING_UPSTAIRS" "-0.1019354328"
"15" "fBodyAcc-mean()-Z" "LAYING" "-0.95156594625"
"15" "fBodyAcc-mean()-Z" "SITTING" "-0.963227004915254"
"15" "fBodyAcc-mean()-Z" "STANDING" "-0.965473514528302"
"15" "fBodyAcc-mean()-Z" "WALKING" "-0.554942138148148"
"15" "fBodyAcc-mean()-Z" "WALKING_DOWNSTAIRS" "-0.259812204547619"
"15" "fBodyAcc-mean()-Z" "WALKING_UPSTAIRS" "-0.5395910825"
"15" "fBodyAcc-meanFreq()-X" "LAYING" "-0.148912121697222"
"15" "fBodyAcc-meanFreq()-X" "SITTING" "-4.22904796610179e-05"
"15" "fBodyAcc-meanFreq()-X" "STANDING" "0.0627177564339623"
"15" "fBodyAcc-meanFreq()-X" "WALKING" "-0.395518048333333"
"15" "fBodyAcc-meanFreq()-X" "WALKING_DOWNSTAIRS" "-0.445576739047619"
"15" "fBodyAcc-meanFreq()-X" "WALKING_UPSTAIRS" "-0.505013560208333"
"15" "fBodyAcc-meanFreq()-Y" "LAYING" "0.240597438814583"
"15" "fBodyAcc-meanFreq()-Y" "SITTING" "0.0966857195491525"
"15" "fBodyAcc-meanFreq()-Y" "STANDING" "-0.0344990030962264"
"15" "fBodyAcc-meanFreq()-Y" "WALKING" "0.0291755441388148"
"15" "fBodyAcc-meanFreq()-Y" "WALKING_DOWNSTAIRS" "0.0233642533238095"
"15" "fBodyAcc-meanFreq()-Y" "WALKING_UPSTAIRS" "-0.149770907839583"
"15" "fBodyAcc-meanFreq()-Z" "LAYING" "0.0627474804925"
"15" "fBodyAcc-meanFreq()-Z" "SITTING" "0.151053127327119"
"15" "fBodyAcc-meanFreq()-Z" "STANDING" "0.0993963491132075"
"15" "fBodyAcc-meanFreq()-Z" "WALKING" "-0.00590768681611111"
"15" "fBodyAcc-meanFreq()-Z" "WALKING_DOWNSTAIRS" "0.18074894412381"
"15" "fBodyAcc-meanFreq()-Z" "WALKING_UPSTAIRS" "-0.250961613735417"
"15" "fBodyAcc-std()-X" "LAYING" "-0.971718824583333"
"15" "fBodyAcc-std()-X" "SITTING" "-0.987384778983051"
"15" "fBodyAcc-std()-X" "STANDING" "-0.990060962641509"
"15" "fBodyAcc-std()-X" "WALKING" "-0.332520626851852"
"15" "fBodyAcc-std()-X" "WALKING_DOWNSTAIRS" "0.466325681428571"
"15" "fBodyAcc-std()-X" "WALKING_UPSTAIRS" "-0.00838243761666667"
"15" "fBodyAcc-std()-Y" "LAYING" "-0.964590430138889"
"15" "fBodyAcc-std()-Y" "SITTING" "-0.919162700338983"
"15" "fBodyAcc-std()-Y" "STANDING" "-0.930286443396226"
"15" "fBodyAcc-std()-Y" "WALKING" "0.0805646237194445"
"15" "fBodyAcc-std()-Y" "WALKING_DOWNSTAIRS" "0.1199936036"
"15" "fBodyAcc-std()-Y" "WALKING_UPSTAIRS" "-0.0191328333041667"
"15" "fBodyAcc-std()-Z" "LAYING" "-0.923923991944444"
"15" "fBodyAcc-std()-Z" "SITTING" "-0.945704713050847"
"15" "fBodyAcc-std()-Z" "STANDING" "-0.947905911320755"
"15" "fBodyAcc-std()-Z" "WALKING" "-0.537026414814815"
"15" "fBodyAcc-std()-Z" "WALKING_DOWNSTAIRS" "-0.357407559285714"
"15" "fBodyAcc-std()-Z" "WALKING_UPSTAIRS" "-0.349600353270833"
"15" "fBodyAccJerk-mean()-X" "LAYING" "-0.981329999027778"
"15" "fBodyAccJerk-mean()-X" "SITTING" "-0.988106102033898"
"15" "fBodyAccJerk-mean()-X" "STANDING" "-0.985353492641509"
"15" "fBodyAccJerk-mean()-X" "WALKING" "-0.39082198537037"
"15" "fBodyAccJerk-mean()-X" "WALKING_DOWNSTAIRS" "0.0619687485333333"
"15" "fBodyAccJerk-mean()-X" "WALKING_UPSTAIRS" "-0.2370530733125"
"15" "fBodyAccJerk-mean()-Y" "LAYING" "-0.970833221666667"
"15" "fBodyAccJerk-mean()-Y" "SITTING" "-0.978159013220339"
"15" "fBodyAccJerk-mean()-Y" "STANDING" "-0.967884709433962"
"15" "fBodyAccJerk-mean()-Y" "WALKING" "-0.0669378062222222"
"15" "fBodyAccJerk-mean()-Y" "WALKING_DOWNSTAIRS" "-0.0269769415214286"
"15" "fBodyAccJerk-mean()-Y" "WALKING_UPSTAIRS" "-0.338102216666667"
"15" "fBodyAccJerk-mean()-Z" "LAYING" "-0.97477568375"
"15" "fBodyAccJerk-mean()-Z" "SITTING" "-0.984908418474576"
"15" "fBodyAccJerk-mean()-Z" "STANDING" "-0.982632302830189"
"15" "fBodyAccJerk-mean()-Z" "WALKING" "-0.648905254074074"
"15" "fBodyAccJerk-mean()-Z" "WALKING_DOWNSTAIRS" "-0.345376541261905"
"15" "fBodyAccJerk-mean()-Z" "WALKING_UPSTAIRS" "-0.714554172708333"
"15" "fBodyAccJerk-meanFreq()-X" "LAYING" "0.114787481842222"
"15" "fBodyAccJerk-meanFreq()-X" "SITTING" "0.240022781071475"
"15" "fBodyAccJerk-meanFreq()-X" "STANDING" "0.267947792641509"
"15" "fBodyAccJerk-meanFreq()-X" "WALKING" "-0.292088318740741"
"15" "fBodyAccJerk-meanFreq()-X" "WALKING_DOWNSTAIRS" "-0.377130942619048"
"15" "fBodyAccJerk-meanFreq()-X" "WALKING_UPSTAIRS" "-0.439499582708333"
"15" "fBodyAccJerk-meanFreq()-Y" "LAYING" "0.0141056829361111"
"15" "fBodyAccJerk-meanFreq()-Y" "SITTING" "-6.7038305084726e-06"
"15" "fBodyAccJerk-meanFreq()-Y" "STANDING" "-0.173615099864151"
"15" "fBodyAccJerk-meanFreq()-Y" "WALKING" "-0.330560047666667"
"15" "fBodyAccJerk-meanFreq()-Y" "WALKING_DOWNSTAIRS" "-0.386323443795238"
"15" "fBodyAccJerk-meanFreq()-Y" "WALKING_UPSTAIRS" "-0.468496864166667"
"15" "fBodyAccJerk-meanFreq()-Z" "LAYING" "0.00103397312222222"
"15" "fBodyAccJerk-meanFreq()-Z" "SITTING" "0.039756001679661"
"15" "fBodyAccJerk-meanFreq()-Z" "STANDING" "0.0650475083622642"
"15" "fBodyAccJerk-meanFreq()-Z" "WALKING" "-0.186832027011111"
"15" "fBodyAccJerk-meanFreq()-Z" "WALKING_DOWNSTAIRS" "-0.117402352561905"
"15" "fBodyAccJerk-meanFreq()-Z" "WALKING_UPSTAIRS" "-0.313514801541667"
"15" "fBodyAccJerk-std()-X" "LAYING" "-0.983949290694444"
"15" "fBodyAccJerk-std()-X" "SITTING" "-0.989314359661017"
"15" "fBodyAccJerk-std()-X" "STANDING" "-0.986934133584906"
"15" "fBodyAccJerk-std()-X" "WALKING" "-0.411500068148148"
"15" "fBodyAccJerk-std()-X" "WALKING_DOWNSTAIRS" "0.108062740547619"
"15" "fBodyAccJerk-std()-X" "WALKING_UPSTAIRS" "-0.207231605488542"
"15" "fBodyAccJerk-std()-Y" "LAYING" "-0.973215319722222"
"15" "fBodyAccJerk-std()-Y" "SITTING" "-0.979713045932203"
"15" "fBodyAccJerk-std()-Y" "STANDING" "-0.969934103584906"
"15" "fBodyAccJerk-std()-Y" "WALKING" "-0.0606839140548148"
"15" "fBodyAccJerk-std()-Y" "WALKING_DOWNSTAIRS" "-0.00722860241119048"
"15" "fBodyAccJerk-std()-Y" "WALKING_UPSTAIRS" "-0.330391429583333"
"15" "fBodyAccJerk-std()-Z" "LAYING" "-0.980745097361111"
"15" "fBodyAccJerk-std()-Z" "SITTING" "-0.987694113559322"
"15" "fBodyAccJerk-std()-Z" "STANDING" "-0.986654459433962"
"15" "fBodyAccJerk-std()-Z" "WALKING" "-0.723051140740741"
"15" "fBodyAccJerk-std()-Z" "WALKING_DOWNSTAIRS" "-0.461599141904762"
"15" "fBodyAccJerk-std()-Z" "WALKING_UPSTAIRS" "-0.783004506458333"
"15" "fBodyAccMag-mean()" "LAYING" "-0.956001034027778"
"15" "fBodyAccMag-mean()" "SITTING" "-0.949752001322034"
"15" "fBodyAccMag-mean()" "STANDING" "-0.960337344339623"
"15" "fBodyAccMag-mean()" "WALKING" "-0.275156242062037"
"15" "fBodyAccMag-mean()" "WALKING_DOWNSTAIRS" "0.331150229285714"
"15" "fBodyAccMag-mean()" "WALKING_UPSTAIRS" "-0.165242147958333"
"15" "fBodyAccMag-meanFreq()" "LAYING" "0.127358410820833"
"15" "fBodyAccMag-meanFreq()" "SITTING" "0.157506318561017"
"15" "fBodyAccMag-meanFreq()" "STANDING" "0.0328961071132075"
"15" "fBodyAccMag-meanFreq()" "WALKING" "0.0782256056231481"
"15" "fBodyAccMag-meanFreq()" "WALKING_DOWNSTAIRS" "-0.0581788548595238"
"15" "fBodyAccMag-meanFreq()" "WALKING_UPSTAIRS" "-0.0383017813479167"
"15" "fBodyAccMag-std()" "LAYING" "-0.94550856"
"15" "fBodyAccMag-std()" "SITTING" "-0.941195938135593"
"15" "fBodyAccMag-std()" "STANDING" "-0.950204045849057"
